Sequence ID,Predicted label,Actual_Code,Actual_Label
Helitron-3_Mad|ClassII|Helitron|Helitro,Mutator,1.4.5,I
Helitron-3_PSt|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-4B_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-4_CRe|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-4_Mad|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-4_SMo|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
ARNOLD3|ClassII|?|?,SubclassI,,
BEL36-LTR_DR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron-5_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-5_PGr|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-5_ZM|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-6_DRh|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-7N1B_CCri|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-7_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-8_DRh|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-like-11_Hmel|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-like-16_Hmel|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-like-4b_Hmel|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL4-I_AG|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron-like-8_Hmel|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N10_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N11B_LMi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N11_SBi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N12_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N13C_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N13_SBi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N15_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N16_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N17B_LMi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL4-LTR_DR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron-N186_AMi|ClassII|Helitron|Helitro,hAT,1.4.5,I
Helitron-N19_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1B_EL|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1D_LMi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1_DEl|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1_LHu|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1_PM|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N1_SP|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N20_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL4_Cis_LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron-N22_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N24_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N28_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N2C_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N2_AC|ClassII|Helitron|Helitro,PIF-Harbinger,1.4.5,I
Helitron-N2_Crp|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N2_DT|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N2_NV|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N2_PTr|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N30_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL5b_Cis_I|ClassI|LTR|Bel-Pao,DIRS,2.1.1.6,P
Helitron-N35_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N3B_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N3_DT|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N3_PBa|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N3_SBi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N42_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N47_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N4B_NV|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N4_LMi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N50_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL6-LTR_AG|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron-N54_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N5_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N6_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N7B_ALy|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N7_CGi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N8C_LMi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N8_SBi|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Helitron-N9_NV|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRON12_CB|ClassII|Helitron|Helitro,SINE,1.4.5,I
HELITRON1N_MT|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL8-I_AG|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Helitron1_Dmoj|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRON2|ClassII|Helitron|Helitro,SubclassI,,
HELITRON2_OS|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRON3_CB|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRON4_OS|ClassII|Helitron|Helitro,CACTA,1.4.5,I
HELITRON7_CB|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRON9B_CB|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRONY1A_CE|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRONY1_CE|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HELITRONY3_CE|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
BEL9-I_DR|ClassI|LTR|Bel-Pao,DIRS,2.1.1.6,P
HELMET4__2|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
HERO-1_BF|ClassI|LINE|R2,RTE,1.4.1,R2
HERO-2_DR|ClassI|LINE|R2,RTE,1.4.1,R2
HERO-3_HR|ClassI|LINE|R2,DIRS,1.4.1,R2
HERO-7_HR|ClassI|LINE|R2,Jockey,1.4.1,R2
HEROTn|ClassI|LINE|R2,L1,,
HERV15I|ClassI|LTR|Retrovirus,gypsy,,
HERV1_I|ClassI|LTR|ERV,gypsy,1.1,LTR
HERV30I|ClassI|?|?,L1,,
HERV49I|ClassI|LTR|ERV,L1,,
BELUS_TM|ClassII|MITE|?,SubclassI,1.4.5,I
HERV9|ClassI|LTR|ERV,L1,,
HERVG25|ClassI|LTR|Retrovirus,L1,,
HERVIP10FH|ClassI|LTR|ERV,DIRS,,
HERVK22I|ClassI|LTR|ERV,DIRS,,
HERVL66I|ClassI|LTR|ERV,DIRS,,
HERVR|ClassI|LTR|ERV,DIRS,,
HET-A_DV|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Hitchcock_LTR|ClassI|LTR|?,gypsy,1.1,LTR
Hoana3|ClassII|TIR|h,hAT,,
Hoana8|ClassII|TIR|h,Transib,,
BGLII_A|ClassI|LTR|ERV,gypsy,1.1,LTR
HOLN1_EA|ClassI|LINE|L1,LINE,1.4.4,L1
Homo10|ClassII|TIR|h,hAT,,
Homo5|ClassII|TIR|h,hAT,,
Hop|ClassII|TIR|Mu,Mutator,,
HOPPER_BD|ClassII|TIR|h,Transib,2.1.1.2,hAT
Hopseu2|ClassII|TIR|h,PIF-Harbinger,,
Howilli2|ClassII|TIR|h,hAT,,
Hoyak2|ClassII|TIR|h,hAT,,
HSMAR1|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,,
HUCK1-LTR_ZM|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Academ-14_CCri|ClassII|?|Acade,SubclassI,1.4.5,I
ASCOT1|ClassII|TIR|h,5S,,
BGLII_Mur|ClassI|LTR|ERV,RTE,1.1,LTR
HY1|ClassI|?|?,tRNA,,
I-10_LMi|ClassI|LINE|I,I,1.4.5,I
I-14_AAe|ClassI|LINE|I,I,1.4.5,I
I-1_AO|ClassI|LINE|I,I,1.4.5,I
I-1_CTe|ClassI|LINE|I,I,1.4.5,I
I-1_DEu|ClassI|LINE|I,I,1.4.5,I
I-1_DR|ClassI|LINE|I,L1,1.4.5,I
I-1_Hmel|ClassI|LINE|I,I,1.4.5,I
I-1_PBa|ClassI|LINE|I,I,1.4.5,I
I-2_BM|ClassI|LINE|I,I,1.4.5,I
BHIKHARI-3-I_DR|ClassI|LTR|?,DIRS,1.1,LTR
I-2_DBp|ClassI|LINE|I,I,1.4.5,I
I-2_DVi|ClassI|LINE|I,I,1.4.5,I
I-2_SPur|ClassI|LINE|I,I,1.4.5,I
I-3_DAn|ClassI|LINE|I,I,1.4.5,I
I-3_DK|ClassI|LINE|I,I,1.4.5,I
I-3_SPur|ClassI|LINE|I,L1,1.4.5,I
I-4_AC|ClassI|LINE|I,I,1.4.5,I
I-4_DBp|ClassI|LINE|I,I,1.4.5,I
I-4_DYa|ClassI|LINE|I,I,1.4.5,I
I-53_AAe|ClassI|LINE|I,I,1.4.5,I
BHIKHARI-5-LTR_DR|ClassI|LTR|?,SubclassI,1.1,LTR
I-58_AAe|ClassI|LINE|I,I,1.4.5,I
I-5_CQ|ClassI|LINE|I,I,1.4.5,I
I-5_LMi|ClassI|LINE|I,I,1.4.5,I
I-64_AAe|ClassI|LINE|I,I,1.4.5,I
I-69_AAe|ClassI|LINE|I,I,1.4.5,I
I-6_DF|ClassI|LINE|I,I,1.4.5,I
I-72_AAe|ClassI|LINE|I,I,1.4.5,I
I-77_AAe|ClassI|LINE|I,I,1.4.5,I
I-7D_AAe|ClassI|LINE|I,I,1.4.5,I
I-80B_AAe|ClassI|LINE|I,I,1.4.5,I
BILBO|ClassI|LINE|I,I,,
I-8_DBp|ClassI|LINE|I,I,1.4.5,I
I-N1_CQ|ClassI|LINE|I,I,1.4.5,I
IAP1C_CGr-LTR|ClassI|LTR|ERV,Copia,1.1,LTR
IAPEY2_LTR|ClassI|LTR|ERV,tRNA,1.1,LTR
IAPEY4_LTR|ClassI|LTR|ERV,Copia,1.1,LTR
IAPEZI|ClassI|LTR|ERV,DIRS,,
IAPLTR2b|ClassI|LTR|ERV,SINE,,
IAPLTR4_I|ClassI|LTR|ERV,L1,1.1,LTR
ICARUS_TM|ClassII|TIR|Tc1-Mariner,SubclassI,1.4.5,I
ID-Spe|ClassI|SINE|t,tRNA,,
BLASTOPIA_LTR|ClassI|LTR|?,Bel-Pao,1.1,LTR
IdioSINE2|ClassI|SINE|t,tRNA,,
IFG7_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
ILRC2_GL|ClassI|?|?,tRNA,1.4.5,I
INAV_HV_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Ingi-1_AC|ClassI|LINE|I,Jockey,1.4.5,I
Ingi-2_AC|ClassI|LINE|I,RTE,1.4.5,I
INMU1|ClassII|?|?,SubclassI,,
INVADER1_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
INVADER4_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
INVADER6_LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
BM2A|ClassI|LINE|L1,tRNA,,
IS3EU-1N1_DR|ClassII|?|?,SubclassI,1.4.5,I
IS3EU-2_CGi|ClassII|?|?,SubclassI,1.4.5,I
IS3EU-5_DR|ClassII|?|?,SubclassI,1.4.5,I
IS3EU-N2_CGi|ClassII|?|?,SubclassI,1.4.5,I
IS4EU-1_NV|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISEAG1|ClassI|LINE|L1,L1,,
ISL2EU-12_CCri|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-14_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-18_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-1_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
BNR1|ClassI|LINE|L1,L1,,
ISL2EU-1_LHu|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-2_CCri|ClassII|?|ISL2EU,CACTA,1.4.5,I
ISL2EU-2_NV|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-3_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-4_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-5_HM|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-7_CCri|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-8_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-N11_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-N2_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
BoSB12|ClassI|SINE|?,tRNA,,
ISL2EU-N4_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ISL2EU-N7_CGi|ClassII|?|ISL2EU,SubclassI,1.4.5,I
ITmD37D_Ele6|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,1.4.5,I
ITmD37E_Ele3|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,1.4.5,I
I_DM|ClassI|LINE|I,I,1.4.5,I
I_Ele15|ClassI|LINE|I,I,1.4.5,I
I_Ele2|ClassI|LINE|I,I,1.4.5,I
I_Ele28|ClassI|LINE|I,I,1.4.5,I
I_Ele37|ClassI|LINE|I,I,1.4.5,I
I_Ele43B_AAe|ClassI|LINE|I,I,1.4.5,I
BoSB1A|ClassI|SINE|?,SINE,,
I_Ele4E_AAe|ClassI|LINE|I,I,1.4.5,I
I_Ele9|ClassI|LINE|I,I,1.4.5,I
JINHUA|ClassII|TIR|h,hAT,,
Jockey-10_DEu|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-11_AAe|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-12_DAn|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-13_DBp|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-15_DBp|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-1_CQ|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-1_DEr|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
BoSB5C__2|ClassI|SINE|t,tRNA,1,Retrotransposon
Jockey-1_DPer|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-1_DT|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-1_LMi|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-2_DAn|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-2_DF|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-2_DSim|ClassI|LINE|Jockey,DIRS,1.4.3,Jockey
Jockey-2_HMM|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-3_DBp|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-3_DK|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-3_DVi|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
AT9TSD1|ClassII|TIR|Mu,Mutator,,
BoSB6D|ClassI|SINE|?,tRNA,,
Jockey-4B_DVi|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-4_DEu|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-4_DSim|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-4_HMM|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-5_DBp|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-5_DPer|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-5_LMi|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-6_DEu|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-6_DTa|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-7_CQ|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
BoSB9B__2|ClassI|SINE|t,tRNA,1,Retrotransposon
Jockey-7_DK|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-7_Hmel|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-8_DEu|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-8_DYa|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-9_DBp|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-9_DY|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-N3_CQ|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey-N6_CQ|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Jockey_Ele2|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
JODY_HC_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Bov-tA1|ClassI|SINE|t,tRNA,,
KAMIKAZE_BM-I|ClassI|LTR|Bel-Pao,DIRS,2.1.1.6,P
KANGAROO-1_VC|ClassI|DIRS|DIR,DIRS,1.2,DIRS
Keno-1_SSa|ClassI|LINE|L1,RTE,1.4.4,L1
KenoDr1|ClassI|LINE|L1,L1,,
KibiDr2|ClassI|LINE|L1,L1,,
KIDDOD|ClassII|TIR|PIF-Harbinger,PIF-Harbinger,,
Kiri-11_CQ|ClassI|?|?,Jockey,1.4.5,I
Kiri-14_AAe|ClassI|?|?,SubclassI,1.4.5,I
Kiri-18_AAe|ClassI|?|?,SubclassI,1.4.5,I
Kiri-1_DEl|ClassI|?|?,Jockey,1.4.5,I
BovB_Ac|ClassI|LINE|RTE,RTE,1.4.2,RTE
Kiri-1_DTa|ClassI|?|?,Transib,1.4.5,I
Kiri-21_AAe|ClassI|?|?,Copia,1.4.5,I
Kiri-26_AAe|ClassI|?|?,Mutator,1.4.5,I
Kiri-2_CQ|ClassI|?|?,L1,1.4.5,I
Kiri-2_HMM|ClassI|?|?,PIF-Harbinger,1.4.5,I
Kiri-33_AAe|ClassI|?|?,SubclassI,1.4.5,I
Kiri-38_AAe|ClassI|?|?,PIF-Harbinger,1.4.5,I
Kiri-3_HMM|ClassI|?|?,SubclassI,1.4.5,I
Kiri-4_DTa|ClassI|?|?,SubclassI,1.4.5,I
Kiri-5_DTa|ClassI|?|?,SubclassI,1.4.5,I
BovB_Bh|ClassI|LINE|RTE,RTE,1.4.2,RTE
Kiri-6_DK|ClassI|?|?,Jockey,1.4.5,I
Kiri-7_HMM|ClassI|?|?,SubclassI,1.4.5,I
Kiri-9_CQ|ClassI|?|?,L1,1.4.5,I
Kolobok-11_HM|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-15_HM|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1N1_DR|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1N3_DR|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1_AQu|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1_CS|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1_LCh|ClassII|?|Kolobok,SubclassI,1.4.5,I
BovB_Dr|ClassI|LINE|RTE,RTE,1.4.2,RTE
Kolobok-1_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-1_SKow|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-22_HMa|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-2_BF|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-2_MSp|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-3_AQu|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-3_LMi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-4_CGi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-5_CGi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-6_CGi|ClassII|?|Kolobok,SubclassI,1.4.5,I
BovB_Gd|ClassI|LINE|RTE,RTE,1.4.2,RTE
Kolobok-7_HM|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-8_LMi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N10_DR|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N11_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N13_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N18_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N1_CGi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N1_HSal|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N1_SIn|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N22_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
BovB_La|ClassI|LINE|RTE,RTE,1.4.2,RTE
Kolobok-N27_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N2_DR|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N3_CGi|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N4A_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N4_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N5_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N6_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N7_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok-N9_NV|ClassII|?|Kolobok,SubclassI,1.4.5,I
Kolobok1-2-SP|ClassII|?|Kolobok,SubclassI,,
BovB_Pb|ClassI|LINE|RTE,RTE,1.4.2,RTE
KolobokE-1_LGig|ClassII|?|Kolobok,SubclassI,1.4.5,I
KolobokE-4_AP|ClassII|?|Kolobok,SubclassI,1.4.5,I
KolobokH-3_RIr|ClassII|?|Kolobok,SubclassI,1.4.5,I
KOPI2_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Kronos_I|ClassI|LTR|ERV,gypsy,1.1,LTR
L1-101_DR|ClassI|LINE|L1,L1,1.4.4,L1
L1-106_DR|ClassI|LINE|L1,SubclassI,1.4.4,L1
L1-10_ALy|ClassI|LINE|L1,L1,1.4.4,L1
L1-10_ECa|ClassI|LINE|L1,DIRS,1.4.4,L1
L1-10_Mad|ClassI|LINE|L1,L1,1.4.4,L1
BovB_Ta|ClassI|LINE|RTE,RTE,1.4.2,RTE
L1-10_XT|ClassI|LINE|L1,L1,1.4.4,L1
L1-11_ATr|ClassI|LINE|L1,L1,1.4.4,L1
L1-11_GM|ClassI|LINE|L1,L1,1.4.4,L1
L1-11_STu|ClassI|LINE|L1,L1,1.4.4,L1
L1-12_ATr|ClassI|LINE|L1,L1,1.4.4,L1
L1-12_GM|ClassI|LINE|L1,L1,1.4.4,L1
L1-12_STu|ClassI|LINE|L1,L1,1.4.4,L1
L1-13_CPa|ClassI|LINE|L1,L1,1.4.4,L1
L1-13_Mad|ClassI|LINE|L1,L1,1.4.4,L1
L1-14_ATr|ClassI|LINE|L1,L1,1.4.4,L1
ATCOPIA11I|ClassI|LTR|Copia,Copia,,
BPCOPIA1|ClassI|LTR|Copia,SubclassI,,
L1-14_Mad|ClassI|LINE|L1,L1,1.4.4,L1
L1-15b_Lch|ClassI|LINE|L1,L1,1.4.4,L1
L1-15_DR|ClassI|LINE|L1,L1,1.4.4,L1
L1-15_STu|ClassI|LINE|L1,L1,1.4.4,L1
L1-16_DR|ClassI|LINE|L1,L1,1.4.4,L1
L1-16_SSa|ClassI|LINE|L1,L1,1.4.4,L1
L1-17_ATr|ClassI|LINE|L1,L1,1.4.4,L1
L1-17_SSa|ClassI|LINE|L1,L1,1.4.4,L1
L1-18_DR|ClassI|LINE|L1,L1,1.4.4,L1
L1-18_STu|ClassI|LINE|L1,L1,1.4.4,L1
BRODYAGA1|ClassII|TIR|?,SubclassI,,
L1-19_FV|ClassI|LINE|L1,L1,1.4.4,L1
L1-1a_Cis|ClassI|LINE|L1,L1,1.4.4,L1
L1-1B_Cho|ClassI|LINE|L1,L1,1.4.4,L1
L1-1B_Opr|ClassI|LINE|L1,L1,1.4.4,L1
L1-1E_Cpo|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Acar|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_CGr|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Cpo|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Dor|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_EE|ClassI|LINE|L1,L1,1.4.4,L1
BS3_DM|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
L1-1_GM|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_LCh|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Mpr|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Pca|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_PTr__2|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_SH|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Str|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_Ttr|ClassI|LINE|L1,L1,1.4.4,L1
L1-1_ZM|ClassI|LINE|L1,L1,1.4.4,L1
L1-20_CPa|ClassI|LINE|L1,L1,1.4.4,L1
BtERVF1_I|ClassI|LTR|ERV,I,1.1,LTR
L1-21B_ACar|ClassI|LINE|L1,L1,1.4.4,L1
L1-21_FV|ClassI|LINE|L1,L1,1.4.4,L1
L1-22_ATr|ClassI|LINE|L1,L1,1.4.4,L1
L1-22_SSa|ClassI|LINE|L1,L1,1.4.4,L1
L1-23_CPa|ClassI|LINE|L1,L1,1.4.4,L1
L1-24B_ACar|ClassI|LINE|L1,L1,1.4.4,L1
L1-24_DR|ClassI|LINE|L1,L1,1.4.4,L1
L1-25_ATr|ClassI|LINE|L1,L1,1.4.4,L1
L1-25_XT|ClassI|LINE|L1,L1,1.4.4,L1
L1-26_DR|ClassI|LINE|L1,L1,1.4.4,L1
BTLTR1B|ClassI|LTR|ERV,gypsy,,
L1-27_ACar|ClassI|LINE|L1,L1,1.4.4,L1
L1-27_SSa|ClassI|LINE|L1,L1,1.4.4,L1
L1-28_DR|ClassI|LINE|L1,Tc1-Mariner,1.4.4,L1
L1-29_ATr|ClassI|LINE|L1,L1,1.4.4,L1
